"word","wordcount","latitude","longitude","country_code"
"Montevideo","2","-34.90328000","-56.18816000","UY"
"Frauenkappelen","2","46.95425000","7.33835000","CH"
"Exeter","2","41.57760000","-71.53756000","US"
"Altenburg","2","50.98763000","12.43684000","DE"
"Steckborn","2","47.66667000","8.98333000","CH"
"Alexandria","2","43.65359000","-97.78285000","US"
"Alexandria","2","-33.89989000","151.19951000","AU"
"Zweisimmen","2","46.55539000","7.37302000","CH"
"Manchester","2","39.66121000","-76.88498000","US"
"Wangen","2","47.68950000","9.83247000","DE"
"Aberdeen","2","26.55063000","-80.14866000","US"
"Romny","1","50.72070000","129.29122000","RU"
"Lund","1","55.70584000","13.19321000","SE"
"Jerusalem","1","18.32458000","-78.21563000","JM"
"Perugia","1","43.11220000","12.38878000","IT"
"Hamilton","1","32.29400000","-64.78300000","BM"
"Romny","1","50.75104000","33.47471000","UA"
"Carolina","1","-7.33561000","-47.46218000","BR"
"Hof","1","47.86667000","13.31667000","AT"
"Hamm","1","50.76531000","7.67761000","DE"
"Anna","1","39.02029000","-0.64621000","ES"
"Tuscaloosa","1","33.20984000","-87.56917000","US"
"Smyrna","1","33.88399000","-84.51438000","US"
"Strasbourg","1","48.58392000","7.74553000","FR"
"Jura","1","46.73431000","5.72349000","FR"
"Kaufbeuren","1","47.88238000","10.62192000","DE"
"Crosby","1","48.91420000","-103.29491000","US"
"Michael","1","54.27427780","-4.64273250","IM"
"Nevers","1","46.98956000","3.15900000","FR"
"Aubonne","1","46.49514000","6.39155000","CH"
"Cardiff","1","51.48000000","-3.18000000","GB"
"Emory","1","32.87457000","-95.76552000","US"
"Warburg","1","51.49011000","9.14641000","DE"
"Kamen","1","51.59231000","7.66380000","DE"
"Brookhaven","1","31.57906000","-90.44065000","US"
"Bludenz","1","47.15476000","9.82255000","AT"
"Brookhaven","1","33.85844000","-84.34020000","US"
"Hamilton","1","-37.78333000","175.28333000","NZ"
"Orleans","1","38.66172000","-86.45166000","US"
"Waterloo","1","42.90479000","-76.86274000","US"
"Verden","1","52.92343000","9.23491000","DE"
"Carolina","1","18.38888889","-65.96666667","US"
"Waterloo","1","50.71469000","4.39910000","BE"
"Neuss","1","51.19807000","6.68504000","DE"
"Clark","1","40.64094000","-74.31070000","US"
"Ash","1","51.27883000","1.27974000","GB"
"Lörrach","1","47.61497000","7.66457000","DE"
"Lublin","1","51.25000000","22.56667000","PL"
"Wimmis","1","46.67587000","7.63972000","CH"
"Lünen","1","51.61634000","7.52872000","DE"
"Friedland","1","51.41917000","9.91762000","DE"
"Smith","1","38.80047000","-119.32738000","US"
"Klagenfurt","1","46.63873000","14.29730000","AT"
"Ende","1","-8.84320000","121.66230000","ID"
"Odessa","1","28.19390000","-82.59176000","US"
"Zossen","1","52.21600000","13.44909000","DE"
"Jackson","1","39.77650000","-74.86238000","US"
"Horst","1","53.81195000","9.62307000","DE"
"Orleans","1","-28.30008000","-49.35423000","BR"
"Mayo","1","7.00211000","126.33198000","PH"
"Marne","1","48.99116000","4.25966000","FR"
"Brookhaven","1","40.77927000","-72.91538000","US"
"Napoleon","1","42.16059000","-84.24606000","US"
"Bray","1","53.20278000","-6.09833000","IE"
"Jackson","1","32.29876000","-90.18481000","US"
"Voss","1","60.62780000","6.41831000","NO"
"Hamilton","1","34.14232000","-87.98864000","US"
"Thorn","1","51.16167000","5.84167000","NL"
"Lawrence","1","40.61566000","-73.72958000","US"
"Fulda","1","50.55162000","9.67518000","DE"
"Freudenstadt","1","48.46695000","8.41371000","DE"
"Naumburg","1","51.24816000","9.16569000","DE"
"Marti","1","43.65453000","10.74058000","IT"
"Kaser","1","41.12121000","-74.06709000","US"
"Jackson","1","39.05202000","-82.63655000","US"
"Rickert","1","54.33333000","9.66667000","DE"
"Anna","1","33.34900000","-96.54860000","US"
"Sheffield","1","42.89330000","-93.21520000","US"
"Gmünd","1","48.76830000","14.98080000","AT"
"Linda","1","56.61571000","44.09544000","RU"
"Stralsund","1","54.30911000","13.08180000","DE"
"Riva","1","44.89252000","7.38189000","IT"
"Lawrence","1","42.70704000","-71.16311000","US"
"Zollikofen","1","46.99905000","7.45809000","CH"
"Bremen","1","53.07516000","8.80777000","DE"
"Jackson","1","31.50905000","-87.89444000","US"
"Central","1","22.28100000","114.15900000","HK"
"Offenbach","1","50.10061000","8.76647000","DE"
"Aller","1","43.14970190","-5.68787360","ES"
"Birmingham","1","33.52066000","-86.80249000","US"
"Pittsburg","1","37.41088000","-94.70496000","US"
"Ganterschwil","1","47.38103000","9.09239000","CH"
"Hof","1","47.35000000","13.31667000","AT"
"Alabama","1","43.09645000","-78.39086000","US"
"Siena","1","43.31822000","11.33064000","IT"
"Van","1","32.52486000","-95.63718000","US"
"Stein","1","52.00333000","4.78194000","NL"
"Atlantic","1","41.40360000","-95.01388000","US"
"Anton","1","33.81120000","-102.16379000","US"
"Meissen","1","51.16158000","13.47370000","DE"
"Geldern","1","51.51908000","6.32363000","DE"
"Central","1","-11.15424000","-42.08146000","BR"
"Maxwell","1","39.27628000","-122.19137000","US"
"Calgary","1","51.05011000","-114.08529000","CA"
"Florida","1","15.03333000","-88.83333000","HN"
"Maribor","1","46.55472000","15.64667000","SI"
"Bremen","1","39.70173000","-82.42682000","US"
"Büdingen","1","50.29013000","9.11140000","DE"
"Minor","1","33.53733000","-86.94055000","US"
"Hill","1","43.52424000","-71.70091000","US"
"Thalwil","1","47.29175000","8.56351000","CH"
"Altkirch","1","47.62417000","7.23954000","FR"
"Waltham","1","42.37649000","-71.23561000","US"
"Dinslaken","1","51.56227000","6.74340000","DE"
"Schönthal","1","49.35000000","12.60000000","DE"
"Howard","1","44.54360000","-88.08816000","US"
"Ludwigsburg","1","48.89731000","9.19161000","DE"
"Flawil","1","47.41301000","9.18324000","CH"
"Stettler","1","52.31683000","-112.71861000","CA"
"Gaston","1","36.50043000","-77.64498000","US"
"Kirchlindach","1","46.99965000","7.41735000","CH"
"Bamberg","1","33.29710000","-81.03482000","US"
"Central","1","18.33568380","-64.79470780","VI"
"Mission","1","26.21591000","-98.32529000","US"
"Knonau","1","47.22350000","8.46197000","CH"
"Centre","1","34.15204000","-85.67885000","US"
"Hamilton","1","42.82701000","-75.54462000","US"
"Worcester","1","42.59146000","-74.75043000","US"
"Florida","1","3.30940000","-76.18989000","CO"
"Central","1","34.72427000","-82.78125000","US"
"Davidson","1","-33.74297000","151.20080000","AU"
"Kempen","1","51.36432000","6.41858000","DE"
"Treviso","1","45.66673000","12.24160000","IT"
"Kirchdorf","1","48.07667000","10.12629000","DE"
"Landes","1","43.97543000","-0.74241000","FR"
"Clapham","1","-34.98989000","138.60158000","AU"
"Osaka","1","34.69374000","135.50218000","JP"
"Sheffield","1","53.38297000","-1.46590000","GB"
"Bethlehem","1","40.62593000","-75.37046000","US"
"Toronto","1","43.70011000","-79.41630000","CA"
"Martin","1","36.34340000","-88.85034000","US"
"Mason","1","30.74879000","-99.23061000","US"
"Schwerin","1","53.62937000","11.41316000","DE"
"Köthen","1","51.75185000","11.97093000","DE"
"Detmold","1","51.93855000","8.87318000","DE"
"Center","1","42.60945000","-97.87673000","US"
"Albuquerque","1","35.08449000","-106.65114000","US"
"Durham","1","35.99403000","-78.89862000","US"
"Palo","1","11.14411430","124.88424850","PH"
"Bally","1","22.65000000","88.34000000","IN"
"Anderson","1","30.48715000","-95.98690000","US"
"Mönchengladbach","1","51.18539000","6.44172000","DE"
"Belfast","1","-25.68991000","30.03504000","ZA"
"Osten","1","53.70000000","9.20000000","DE"
"Kirchdorf","1","52.59523000","8.83490000","DE"
"Mayo","1","35.08401000","-81.85983000","US"
"Tucson","1","32.22174000","-110.92648000","US"
"Mission","1","45.67041000","-118.68359000","US"
"Waterloo","1","38.33589000","-90.14983000","US"
"Hamilton","1","39.74362000","-93.99827000","US"
"Turin","1","45.07049000","7.68682000","IT"
"Hansen","1","42.53068000","-114.30101000","US"
"Holstein","1","42.48915000","-95.54500000","US"
"Eggiwil","1","46.87575000","7.79567000","CH"
"Jackson","1","43.32389000","-88.16676000","US"
"Stein","1","46.99778000","16.08694000","AT"
"Durham","1","39.64627000","-121.79998000","US"
"Piedras","1","4.50000000","-74.91667000","CO"
"Venezuela","1","21.73748000","-78.79336000","CU"
"Mission","1","39.02778000","-94.65579000","US"
"Zittau","1","50.89772000","14.80764000","DE"
"Jackson","1","33.29457000","-83.96602000","US"
"Steyr","1","48.04274000","14.42127000","AT"
"Wetzlar","1","50.56109000","8.50495000","DE"
"Melbourne","1","36.05951000","-91.90848000","US"
"Waterloo","1","43.46680000","-80.51639000","CA"
"Hamilton","1","39.39950000","-84.56134000","US"
"Waltham","1","53.51667000","-0.10000000","GB"
"Mason","1","39.36006000","-84.30994000","US"
"Donaueschingen","1","47.95514000","8.49707000","DE"
"Ayr","1","-19.57393000","147.40666000","AU"
"Spiro","1","35.24121000","-94.61994000","US"
"Hundeshagen","1","51.43333000","10.28333000","DE"
"Lund","1","53.91920000","-0.52211000","GB"
"Raymond","1","46.68649000","-123.73294000","US"
"Hilbert","1","44.14027000","-88.16399000","US"
"Küsnacht","1","47.31805000","8.58401000","CH"
"Worcester","1","42.26259000","-71.80229000","US"
"Bethlehem","1","39.39203000","-80.28064000","US"
"Lund","1","58.45715000","6.54871000","NO"
"Palo","1","42.06611000","-91.79546000","US"
"Jerusalem","1","31.76904000","35.21633000","IL"
"Durham","1","41.48176000","-72.68121000","US"
"Bethlehem","1","31.70541650","35.18184280","PS"
"Jackson","1","43.62079000","-94.98860000","US"
"Jackson","1","43.47993000","-110.76243000","US"
"Hirschberg","1","50.41822460","11.73012200","DE"
"Lyss","1","47.07410000","7.30655000","CH"
"Hof","1","50.31297000","11.91261000","DE"
"Goldberg","1","53.58878000","12.08855000","DE"
"Energy","1","37.77394000","-89.02646000","US"
"Sumiswald","1","47.02747000","7.74526000","CH"
"Aarhus","1","56.15674000","10.21076000","DK"
"Hamilton","1","46.24687000","-114.16037000","US"
"Belfast","1","44.42591000","-69.00642000","US"
"Melbourne","1","28.08363000","-80.60811000","US"
"Cardiff","1","-32.94201000","151.65440000","AU"
"Oberburg","1","47.03665000","7.62745000","CH"
"Courtelary","1","47.17822000","7.07236000","CH"
"Toronto","1","-33.01357000","151.59373000","AU"
"Jones","1","35.56589000","-97.28698000","US"
"Martin","1","13.78941000","-61.04542000","LC"
"Hamilton","1","32.75791000","-84.87493000","US"
"Koppigen","1","47.13125000","7.60525000","CH"
"Andrews","1","32.31872000","-102.54572000","US"
"Martin","1","-32.07549000","116.04536000","AU"
"Quedlinburg","1","51.78843000","11.15006000","DE"
"Mayo","1","30.05300000","-83.17486000","US"
"Windham","1","41.69982000","-72.15702000","US"
"Alto","1","44.10863000","8.00215000","IT"
"Nes","1","60.12252000","11.46570000","NO"
"Sheffield","1","34.76509000","-87.69864000","US"
"Neuchâtel","1","46.99179000","6.93100000","CH"
"Jackson","1","37.38227000","-89.66621000","US"
"Waterloo","1","8.33890000","-13.07091000","SL"
"Viernheim","1","49.54033000","8.57820000","DE"
"Oetwil","1","47.27049000","8.72023000","CH"
"Aarberg","1","47.04439000","7.27578000","CH"
"Sheffield","1","42.11037000","-73.35511000","US"
"Durham","1","45.40206000","-122.75287000","US"
"Lucerna","1","14.55000000","-88.93333000","HN"
"Peru","1","40.75365000","-86.06888000","US"
"Biberach","1","48.61008000","8.27704000","DE"
"Alexander","1","34.62954000","-92.44127000","US"
"Krebs","1","34.92787000","-95.71582000","US"
"Belfast","1","40.78065000","-75.27796000","US"
"Bela","1","25.92058000","81.99629000","IN"
"Sigriswil","1","46.71656000","7.71335000","CH"
"Treviso","1","-28.49941000","-49.50360000","BR"
"Herrenberg","1","48.59523000","8.86648000","DE"
"Gelnhausen","1","50.20164000","9.18742000","DE"
"Thüringen","1","47.20000000","9.76667000","AT"
"Aarburg","1","47.32067000","7.89986000","CH"
"Martin","1","49.06651000","18.92399000","SK"
"Riehen","1","47.58333300","7.63333300","CH"
"Durham","1","54.77676000","-1.57566000","GB"
"Howard","1","37.47031000","-96.26361000","US"
"Durham","1","43.13397000","-70.92645000","US"
"Andrews","1","33.45128000","-79.56090000","US"
"Central","1","30.55435000","-91.03677000","US"
"Carbondale","1","38.81862000","-95.68915000","US"
"Trier","1","49.75565000","6.63935000","DE"
"Prelog","1","46.33500000","16.61556000","HR"
"Lenzburg","1","47.38853000","8.17503000","CH"
"Ludhiana","1","30.91204000","75.85379000","IN"
"Melbourne","1","-37.81400000","144.96332000","AU"
"Kreuzlingen","1","47.65051000","9.17504000","CH"
"Saint-Affrique","1","43.95575000","2.88915000","FR"
"Melbourne","1","52.82190000","-1.42522000","GB"
"Toronto","1","40.46423000","-80.60091000","US"
"Worcester","1","-33.64651000","19.44852000","ZA"
"Windham","1","42.80064000","-71.30423000","US"
"Huxley","1","41.89527000","-93.60077000","US"
"Liverpool","1","-33.92418000","150.91232000","AU"
"Beromünster","1","47.20612000","8.19265000","CH"
"Gaston","1","33.81710000","-81.10093000","US"
"Raymond","1","49.44998000","-112.65185000","CA"
"Jones","1","16.52909360","121.60898600","PH"
"Jackson","1","33.32542000","-81.78789000","US"
"Vermont","1","-37.83616000","145.19428000","AU"
"Cernier","1","47.05878000","6.90040000","CH"
"Ravensburg","1","47.78198000","9.61062000","DE"
"Guben","1","51.94987000","14.71447000","DE"
"Pittsburg","1","38.02798000","-121.88468000","US"
"Waterloo","1","42.49276000","-92.34296000","US"
"Center","1","37.75306000","-106.10864000","US"
"Hamilton","1","40.39643000","-91.33904000","US"
"Auerbach","1","50.51155000","12.40083000","DE"
"Waterloo","1","53.47454000","-3.03017000","GB"
"Becker","1","45.39330000","-93.87692000","US"
"Joslin","1","-34.89967000","138.62655000","AU"
"Hilbert","1","-32.17818000","115.98490000","AU"
"Bray","1","34.63786000","-97.81753000","US"
"Feuerthalen","1","47.69054000","8.64357000","CH"
"Raymond","1","43.03620000","-71.18340000","US"
"Neumünster","1","54.07477000","9.98195000","DE"
"Nes","1","53.44502000","5.77400000","NL"
"Jackson","1","37.55315000","-83.38351000","US"
"Neuweiler","1","48.66667000","8.60000000","DE"
"Odessa","1","38.99917000","-93.95356000","US"
"Ellwangen","1","48.96164000","10.13173000","DE"
"Sheffield","1","41.70395000","-79.03560000","US"
"Orleans","1","41.78983000","-69.98974000","US"
"Florida","1","41.33176000","-74.35682000","US"
"Anderson","1","40.44821000","-122.29778000","US"
"Carolina","1","6.74807000","-75.32131000","CO"
"Helmstedt","1","52.22790000","11.00985000","DE"
"Selb","1","50.17058000","12.13054000","DE"
"Naumburg","1","51.14987000","11.80979000","DE"
"Anderson","1","40.10532000","-85.68025000","US"
"Anton","1","42.75000000","24.28333000","BG"
"Belfast","1","54.59682000","-5.92541000","GB"
"Minsk","1","53.90000000","27.56667000","BY"
"Martin","1","18.30118000","-76.87257000","JM"
"Rheinau","1","48.66602000","7.93659000","DE"
"Kappelen","1","47.06015000","7.26860000","CH"
"Stein","1","49.41581000","11.01599000","DE"
"Jackson","1","36.38960000","-77.42136000","US"
"Traben-Trarbach","1","49.95076000","7.11562000","DE"
"Center","1","31.79545000","-94.17909000","US"
"Bryan","1","30.67436000","-96.36996000","US"
"Mayo","1","38.88761000","-76.51190000","US"
"Jackson","1","42.24587000","-84.40135000","US"
"Lützelflüh","1","47.00757000","7.69165000","CH"
"Vancouver","1","45.63873000","-122.66149000","US"
"Avenches","1","46.88004000","7.04071000","CH"
"Bethlehem","1","-28.23078000","28.30707000","ZA"
"Adler","1","43.42896000","39.92391000","RU"
"Brookhaven","1","39.61175000","-79.90451000","US"
"Andrews","1","35.20175000","-83.82407000","US"
"Martin","1","45.49222000","18.06667000","HR"
"Howard","1","44.01081000","-97.52674000","US"
"Mission","1","49.13298000","-122.30258000","CA"
"Orbe","1","46.72504000","6.53069000","CH"
"Sitten","1","46.22739000","7.35559000","CH"
"Birmingham","1","52.48142000","-1.89983000","GB"
"Hamilton","1","43.25011000","-79.84963000","CA"
"Neustrelitz","1","53.36130000","13.07292000","DE"
"Scotland","1","39.96870000","-77.58721000","US"
"Jackson","1","35.61452000","-88.81395000","US"
"Bronx","1","40.82732000","-73.92357000","US"
"Shanghai","1","31.22222000","121.45806000","CN"
"Dubois","1","44.17630000","-112.23082000","US"
"Florida","1","27.66482740","-81.51575350","PR"
"Emory","1","36.77289000","-81.83623000","US"
"Iowa","1","30.23687000","-93.01376000","US"
"Lardy","1","48.51847000","2.27360000","FR"
"Liverpool","1","43.10646000","-76.21770000","US"
"Anderson","1","34.50344000","-82.65013000","US"
"Langnau","1","46.93936000","7.78738000","CH"
"Dortmund","1","51.51494000","7.46600000","DE"
"Simmern","1","49.98198000","7.52351000","DE"
"Lawrence","1","39.83865000","-86.02526000","US"
"Hitzkirch","1","47.22403000","8.26425000","CH"
"Thierachern","1","46.75319000","7.57442000","CH"
"Carolina","1","-26.06927000","30.11489000","ZA"
"Landis","1","35.54569000","-80.61090000","US"
"Bolligen","1","46.97510000","7.49697000","CH"
"Rio","1","43.44776000","-89.23984000","US"
"Plauen","1","50.49730000","12.13782000","DE"
"Cornell","1","45.16719000","-91.14931000","US"
"Auerbach","1","48.80353000","13.09952000","DE"
"Tuttlingen","1","47.98464000","8.81770000","DE"
"Akert","1","51.41407000","5.55960000","NL"
"Martin","1","43.17250000","-101.73265000","US"
"Trebbin","1","52.21675000","13.22496000","DE"
"Sheffield","1","-41.39947000","146.33897000","AU"
"Charolles","1","46.43451000","4.27527000","FR"
"Jackson","1","38.34880000","-120.77410000","US"
"Birmingham","1","42.54670000","-83.21132000","US"
"Howard","1","8.93942000","-79.59097000","PA"
"Alto","1","31.65045000","-95.07272000","US"
"Lutz","1","28.15112000","-82.46148000","US"
"Andreas","1","54.36841400","-4.52114630","IM"
"Atlanta","1","45.00473000","-84.14389000","US"
"Pittsburg","1","32.99540000","-94.96577000","US"
"Diepholz","1","52.60783000","8.37005000","DE"
"Clark","1","44.87774000","-97.73314000","US"
"Carbondale","1","37.72727000","-89.21675000","US"
"Herisau","1","47.38615000","9.27916000","CH"
"Durham","1","42.39953000","-74.17236000","US"
"Cavalier","1","48.79388000","-97.62231000","US"
"Hermann","1","38.70421000","-91.43738000","US"
"Gränichen","1","47.35930000","8.10243000","CH"
"Windham","1","41.23506000","-81.04926000","US"
"Clapham","1","52.16085000","-0.49529000","GB"
"Messen","1","47.09155000","7.44528000","CH"
"Worb","1","46.92984000","7.56306000","CH"
"Jackson","1","30.83740000","-91.21761000","US"
"Moulins","1","46.56459000","3.33243000","FR"
"Kirchdorf","1","48.45942000","11.65438000","DE"
"Bela","1","26.22718000","66.31178000","PK"
"Matti","1","6.77056000","125.30861000","PH"
"Alto","1","43.67665000","-88.79511000","US"
"Waterloo","1","41.28694000","-96.28558000","US"
"Bryan","1","41.47477000","-84.55245000","US"
"Florida","1","18.36495300","-66.56616100","US"
"Bethlehem","1","35.82569000","-81.30703000","US"
"Boudry","1","46.94991000","6.83757000","CH"
"Durham","1","44.20012000","-78.99957000","CA"
"Cuxhaven","1","53.87176000","8.69087000","DE"
"Aix-en-Provence","1","43.52830000","5.44973000","FR"
"Kremsmünster","1","48.05290000","14.12919000","AT"
"Crosby","1","53.47778000","-3.03333000","GB"
"Alto","1","34.46732000","-83.57378000","US"
"Anna","1","51.48420000","40.42990000","RU"
"Hamilton","1","41.53366000","-84.91274000","US"
"Hof","1","50.66667000","8.01667000","DE"
"Davidson","1","35.50233000","-80.83912000","US"
"Binningen","1","47.54021000","7.56932000","CH"
"Smyrna","1","39.29983000","-75.60465000","US"
"Raymond","1","43.90146000","-70.47033000","US"
"Mödling","1","48.08605000","16.28921000","AT"
"Rheineck","1","47.46630000","9.59028000","CH"
"Atlanta","1","33.11374000","-94.16435000","US"
"Anderson","1","36.65063000","-94.44355000","US"
"Krefeld","1","51.33645000","6.55381000","DE"
"Napoleon","1","41.39227000","-84.12522000","US"
"Friedland","1","53.67028000","13.55400000","DE"
"Odessa","1","31.84568000","-102.36764000","US"
"Lemgo","1","52.02786000","8.89901000","DE"
"Center","1","47.11638000","-101.29959000","US"
"Hamilton","1","31.70377000","-98.12392000","US"
"Bremen","1","33.72122000","-85.14550000","US"
"Peru","1","44.57838000","-73.52680000","US"
"Trieste","1","45.64953000","13.77678000","IT"
"Andrews","1","40.86254000","-85.60165000","US"
"Nidau","1","47.12545000","7.24033000","CH"
"Thomas","1","35.74422000","-98.74758000","US"
"Güstrow","1","53.79720000","12.17337000","DE"
"Atlanta","1","33.74900000","-84.38798000","US"
"Bally","1","40.40232000","-75.58713000","US"
"Ansbach","1","49.30481000","10.59310000","DE"
"Stein","1","50.96917000","5.76667000","NL"
"Ayr","1","55.46273000","-4.63393000","GB"
"Florida","1","-34.09556000","-56.21417000","UY"
"Hamilton","1","55.76667000","-4.03333000","GB"
"Laupen","1","46.90214000","7.23973000","CH"
"Mecklenburg","1","53.84270000","11.46330000","DE"
"Riva","1","38.95206000","-76.57802000","US"
"Belfast","1","46.08341000","-62.88197000","CA"
"Madiswil","1","47.16463000","7.79858000","CH"
"Friedland","1","52.10493000","14.26399000","DE"
"Kalamazoo","1","42.29171000","-85.58723000","US"
"Leutkirch","1","47.82672000","10.02050000","DE"
"Berchtesgaden","1","47.63236000","13.00187000","DE"
"Lawrence","1","38.97167000","-95.23525000","US"
"Durham","1","18.08566000","-76.51562000","JM"
"Grenchen","1","47.19210000","7.39586000","CH"
"Rüderswil","1","46.98374000","7.72167000","CH"
"Glückstadt","1","53.78893000","9.42576000","DE"
"Jihlava","1","49.39610000","15.59124000","CZ"
"Arnstadt","1","50.84048000","10.95198000","DE"
"Fulda","1","43.87052000","-95.60029000","US"
"Blois","1","47.59432000","1.32912000","FR"
"Grimma","1","51.23367000","12.71959000","DE"
"Bergedorf","1","53.48462000","10.22904000","DE"
"Calw","1","48.71419000","8.74031000","DE"
"City","1","14.00946000","-60.99027000","LC"
"Conley","1","33.64483000","-84.32576000","US"
"Nitra","1","48.30763000","18.08453000","SK"
"Palo","1","42.32270000","0.24376000","ES"
"Peru","1","41.32753000","-89.12897000","US"
"Howard","1","-25.31934000","152.55986000","AU"
"Bamberg","1","49.89873000","10.90067000","DE"
"Greiz","1","50.65778000","12.19918000","DE"
"Atlanta","1","40.25948000","-89.23342000","US"
"Carolina","1","18.36808770","-66.04247340","PR"
"Worms","1","49.63278000","8.35916000","DE"
"Denklingen","1","47.91667000","10.85000000","DE"
"Schopfheim","1","47.65105000","7.82089000","DE"
"Brookhaven","1","39.86928000","-75.38241000","US"
"Würenlingen","1","47.53356000","8.25666000","CH"
"Wil","1","47.46152000","9.04552000","CH"
"Sempach","1","47.13577000","8.19149000","CH"
"Guggisberg","1","46.76756000","7.32946000","CH"
"Waterloo","1","45.35008000","-72.51582000","CA"
"Mason","1","42.57920000","-84.44358000","US"
"Anna","1","40.39449000","-84.17272000","US"
"Central","1","36.32622000","-82.28958000","US"
"Worcester","1","52.18935000","-2.22001000","GB"
"Sheffield","1","41.42115000","-82.09626000","US"
"Crosby","1","29.91189000","-95.06215000","US"
"Trachselwald","1","47.01699000","7.73639000","CH"
"Carbondale","1","39.40221000","-107.21116000","US"
"Bremen","1","41.44644000","-86.14806000","US"
"Wels","1","48.16667000","14.03333000","AT"
"Gottlob","1","45.93600000","20.71168000","RO"
"Mason","1","35.41175000","-89.53285000","US"
"City","1","-35.28125000","149.12927000","AU"
"Ankara","1","39.90343670","32.43310030","TR"
"Waterloo","1","41.43199000","-85.01997000","US"
"Kamen","1","43.51417000","16.51472000","HR"
"Smyrna","1","35.98284000","-86.51860000","US"
"Liestal","1","47.48455000","7.73446000","CH"
"Boltigen","1","46.62847000","7.39054000","CH"
"Mission","1","43.30584000","-100.65819000","US"
"Ilfeld","1","51.57570000","10.78469000","DE"
"Waterloo","1","43.18388000","-88.98844000","US"
"Posen","1","41.63170000","-87.68144000","US"
"Peru","1","44.50673000","-70.40534000","US"
"Zollikerberg","1","47.34510000","8.60088000","CH"
"Calcutta","1","40.67340000","-80.57646000","US"
"Anna","1","37.46033000","-89.24703000","US"
"Hamilton","1","-27.43896000","153.06287000","AU"
"Crosby","1","46.48218000","-93.95776000","US"
"Mason","1","42.74370000","-71.76896000","US"
"Hamilton","1","-37.74425000","142.02202000","AU"
"Hamilton","1","-32.92207000","151.74711000","AU"
"Mittweida","1","50.98622000","12.97537000","DE"
"Goslar","1","51.90425000","10.42766000","DE"
"Freeman","1","43.35249000","-97.43729000","US"
"Liverpool","1","53.41058000","-2.97794000","GB"
"Florida","1","21.52536000","-78.22579000","CU"
"August","1","37.97881000","-121.26217000","US"
"Florida","1","-36.81666667","-72.66666667","CL"
"Nes","1","62.09870000","-6.76540000","FO"
"Seon","1","47.34848000","8.16072000","CH"
"Magdeburg","1","52.12773000","11.62916000","DE"
"Linda","1","39.12767000","-121.55080000","US"
"Porsgrunn","1","59.14190000","9.65680000","NO"
"Stein","1","47.54403000","7.95256000","CH"
"Zagreb","1","45.81444000","15.97798000","HR"
"Lawrence","1","-29.49210000","153.09689000","AU"
"Vancouver","1","49.24966000","-123.11934000","CA"
"Raymond","1","32.25931000","-90.42260000","US"
"Hamm","1","51.68033000","7.82089000","DE"
"Gmünd","1","46.90722000","13.52944000","AT"
"Pittsburgh","1","40.44062000","-79.99589000","US"
"Napoleon","1","46.50831000","-99.77122000","US"
"Livorno","1","43.54427000","10.32615000","IT"
"Carbondale","1","41.57369000","-75.50185000","US"
